player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting,top_choice,top_choice_attempts,top_choice_winning,top_choice_attempts_winning,top_choice_drawing,top_choice_attempts_drawing,top_choice_loosing,top_choice_attempts_loosing,top_choice_left,top_choice_attempts_left,top_choice_center,top_choice_attempts_center,top_choice_right,top_choice_attempts_right,top_choice_middle_third,top_choice_attempts_middle_third,top_choice_attacking_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_attempts_build_up,top_choice_create,top_choice_attempts_create,top_choice_finish,top_choice_attempts_finish,top_choice_direct,top_choice_attempts_direct,top_choice_quick_break,top_choice_attempts_quick_break,top_choice_transition,top_choice_attempts_transition,top_choice_set_play,top_choice_attempts_set_play,top_choice_chaotic,top_choice_attempts_chaotic,minutes_total,match_played,top_movement_per90,top_off_ball_runs_per90,top_press_per90,top_movement_build_up_per90,top_movement_create_per90,top_movement_finish_per90,top_movement_direct_per90,top_movement_quick_break_per90,top_movement_transition_per90,top_movement_set_play_per90,top_movement_chaotic_per90,top_off_ball_runs_build_up_per90,top_off_ball_runs_create_per90,top_off_ball_runs_finish_per90,top_off_ball_runs_direct_per90,top_off_ball_runs_quick_break_per90,top_off_ball_runs_transition_per90,top_off_ball_runs_set_play_per90,top_off_ball_runs_chaotic_per90,top_off_ball_runs_behind_per90,top_off_ball_runs_coming_short_per90,top_off_ball_runs_cross_receiver_per90,top_off_ball_runs_dropping_off_per90,top_off_ball_runs_overlap_per90,top_off_ball_runs_pulling_half_space_per90,top_off_ball_runs_pulling_wide_per90,top_off_ball_runs_run_ahead_of_the_ball_per90,top_off_ball_runs_support_per90,top_off_ball_runs_underlap_per90,top_press_pressing_per90,top_press_pressure_per90,top_press_counter_press_per90,top_press_recovery_press_per90,top_press_other_per90,top_movement_winning_per90,top_movement_drawing_per90,top_movement_loosing_per90,top_off_ball_runs_winning_per90,top_off_ball_runs_drawing_per90,top_off_ball_runs_loosing_per90,top_press_winning_per90,top_press_drawing_per90,top_press_loosing_per90,top_movement_left_per90,top_movement_center_per90,top_movement_right_per90,top_movement_middle_third_per90,top_movement_attacking_third_per90,top_movement_penalty_per90,top_off_ball_runs_left_per90,top_off_ball_runs_center_per90,top_off_ball_runs_right_per90,top_off_ball_runs_middle_third_per90,top_off_ball_runs_attacking_third_per90,top_off_ball_runs_penalty_per90,top_movement_jogging_per90,top_movement_running_per90,top_movement_hsr_per90,top_movement_sprinting_per90,top_off_ball_runs_running_per90,top_off_ball_runs_hsr_per90,top_off_ball_runs_sprinting_per90
735574,K. Grozos,RDM,Newcastle,0.42,0.12,2.75,0.01,0.09,0.22,0.0,0.0,0.0,0.05,0.05,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.07,0.0,0.02,0.0,0.0,0.01,0.0,0.0,-0.5,1.25,0.0,-0.25,2.25,0.0,0.39,0.03,0.0,0.11,0.01,0.0,2.75,0.0,0.12,0.25,0.05,0.13,0.27,0.09,0.03,0.08,0.01,0.03,0.09,0.0,0.24,0.04,0.0,0.0,0.12,0.0,0.0,0.18,39.0,0.0,0.0,0.19,32.0,0.14,7.0,0.36,14.0,0.17,6.0,0.05,19.0,0.18,22.0,0.0,4.0,0.0,0.0,0.6,5.0,0.1,20.0,0.22,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,98.4,1,0.38,0.11,2.52,0.01,0.08,0.2,0.0,0.0,0.0,0.05,0.05,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.06,0.0,0.02,0.0,0.0,0.01,0.0,0.0,-0.46,1.14,0.0,-0.23,2.06,0.0,0.36,0.03,0.0,0.1,0.01,0.0,2.52,0.0,0.11,0.23,0.05,0.12,0.25,0.08,0.03,0.07,0.01,0.03,0.08,0.0,0.22,0.04,0.0,0.0,0.11,0.0,0.0
735578,M. Natta,LB,Newcastle,0.13,0.05,4.0,0.01,0.07,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.0,0.0,1.0,0.0,1.75,1.25,0.0,0.11,0.02,0.0,0.04,0.0,0.0,3.75,0.25,0.1,0.03,0.0,0.08,0.03,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.08,0.02,0.01,0.0,0.02,0.02,0.0,0.17,41.0,0.0,0.0,0.14,35.0,0.33,6.0,0.21,29.0,0.09,11.0,0.0,1.0,0.17,23.0,0.25,4.0,0.0,0.0,0.19,16.0,0.17,18.0,0.0,4.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,1,0.12,0.05,3.66,0.01,0.06,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.91,0.0,1.6,1.14,0.0,0.1,0.02,0.0,0.04,0.0,0.0,3.43,0.23,0.09,0.03,0.0,0.07,0.03,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.07,0.02,0.01,0.0,0.02,0.02,0.0
771859,P. Beach,GK,Melbourne City,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,33.0,0.48,12.5,0.2,20.5,0.0,0.0,0.2,10.0,0.39,9.0,0.32,14.0,0.4,15.0,0.0,0.0,0.0,0.0,0.29,15.5,0.28,14.5,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795151,M. Memeti,CF,Melbourne City,2.45,1.4,1.0,0.02,0.45,1.08,0.09,0.12,0.47,0.19,0.03,0.0,0.14,0.7,0.07,0.06,0.43,0.0,0.0,0.17,0.01,1.0,0.0,0.0,0.02,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.91,1.54,0.0,0.62,0.78,0.0,0.5,0.5,0.0,0.13,2.12,0.19,0.26,2.19,1.28,0.14,1.17,0.09,0.05,1.35,1.0,1.23,0.62,0.12,0.39,0.67,0.34,0.39,0.67,3.0,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,90.22,1,2.44,1.4,1.0,0.02,0.45,1.08,0.09,0.12,0.47,0.19,0.03,0.0,0.14,0.7,0.07,0.06,0.43,0.0,0.0,0.17,0.01,1.0,0.0,0.0,0.02,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.91,1.54,0.0,0.62,0.78,0.0,0.5,0.5,0.0,0.13,2.11,0.19,0.26,2.18,1.28,0.14,1.17,0.09,0.05,1.35,1.0,1.23,0.62,0.12,0.39,0.67,0.34,0.39
795510,B. Kaltak,CB,CC Mariners,0.06,0.01,0.25,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.01,0.05,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.34,32.0,0.0,0.0,0.25,12.0,0.4,20.0,0.21,14.0,0.6,5.0,0.38,13.0,0.42,26.0,0.0,1.0,0.0,0.0,0.42,12.0,0.31,16.0,0.0,1.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72,1,0.05,0.01,0.23,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.05,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0
795511,N. Paull,LCB,CC Mariners,0.63,0.47,2.0,0.0,0.02,0.01,0.0,0.46,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.25,0.0,0.01,0.62,0.0,0.0,0.47,0.0,1.0,1.0,0.54,0.04,0.04,0.03,0.59,0.09,0.47,0.0,0.0,0.0,0.46,0.46,0.15,0.0,0.46,0.0,0.0,0.46,0.0,0.29,35.0,0.0,0.0,0.23,13.0,0.32,22.0,0.23,26.0,0.5,8.0,0.0,1.0,0.36,14.0,0.5,2.0,0.0,0.0,0.19,16.0,0.33,12.0,0.0,0.0,0.67,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,98.72,1,0.57,0.43,1.82,0.0,0.02,0.01,0.0,0.42,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,1.14,0.23,0.0,0.01,0.57,0.0,0.0,0.43,0.0,0.91,0.91,0.49,0.04,0.04,0.03,0.54,0.08,0.43,0.0,0.0,0.0,0.42,0.42,0.14,0.0,0.42,0.0,0.0,0.42,0.0
795529,M. Ruhs,CF,Western United,4.89,3.16,0.75,0.05,1.01,1.34,0.2,0.73,0.45,0.0,1.1,0.0,0.66,0.84,0.1,0.34,0.41,0.0,0.81,1.09,0.02,1.53,0.0,0.0,0.0,0.0,0.46,0.04,0.02,0.0,0.0,0.0,0.5,0.25,3.54,1.34,0.0,2.19,0.97,0.0,0.75,0.0,0.0,1.14,3.38,0.36,0.87,4.0,1.77,0.51,2.54,0.11,0.15,3.0,1.64,2.01,0.62,0.88,0.43,1.53,1.5,0.1,0.26,9.5,0.31,8.0,0.0,1.5,0.0,0.0,0.4,5.0,0.16,3.0,0.0,1.5,0.1,5.0,0.43,3.5,0.0,0.0,0.0,0.0,0.14,3.5,0.16,3.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.67,1.5,145.48,2,3.03,1.95,0.46,0.03,0.62,0.83,0.12,0.45,0.28,0.0,0.68,0.0,0.41,0.52,0.06,0.21,0.25,0.0,0.5,0.67,0.01,0.95,0.0,0.0,0.0,0.0,0.28,0.02,0.01,0.0,0.0,0.0,0.31,0.15,2.19,0.83,0.0,1.35,0.6,0.0,0.46,0.0,0.0,0.71,2.09,0.22,0.54,2.47,1.09,0.32,1.57,0.07,0.09,1.86,1.01,1.24,0.38,0.54,0.27,0.95,0.93,0.06
795530,N. Pennington,LM,Perth Glory,0.56,0.27,6.0,0.02,0.07,0.37,0.0,0.01,0.02,0.0,0.08,0.01,0.03,0.17,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.07,0.06,0.02,0.0,1.25,0.5,3.0,1.25,0.04,0.52,0.0,0.0,0.26,0.0,1.25,4.75,0.0,0.13,0.24,0.19,0.17,0.36,0.1,0.05,0.12,0.1,0.06,0.2,0.1,0.33,0.14,0.07,0.0,0.23,0.04,0.0,0.33,30.0,0.6,5.0,0.28,25.0,0.0,0.0,0.36,11.0,0.29,7.0,0.33,12.0,0.31,13.0,0.44,9.0,1.0,2.0,0.17,6.0,0.36,11.0,0.29,7.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.5,4.0,102.13,1,0.49,0.24,5.29,0.02,0.06,0.33,0.0,0.01,0.02,0.0,0.07,0.01,0.03,0.15,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.06,0.05,0.02,0.0,1.1,0.44,2.64,1.1,0.04,0.46,0.0,0.0,0.23,0.0,1.1,4.19,0.0,0.11,0.21,0.17,0.15,0.32,0.09,0.04,0.11,0.09,0.05,0.18,0.09,0.29,0.12,0.06,0.0,0.2,0.04,0.0
795537,T. Waddingham,CF,Brisbane FC,4.52,1.17,-0.25,0.02,0.42,2.88,0.04,0.91,0.0,0.05,0.2,0.0,0.1,0.61,0.0,0.33,0.0,0.03,0.1,0.2,0.0,0.63,0.0,0.0,0.02,0.0,0.23,0.09,0.0,0.0,0.0,0.0,-0.5,0.25,0.0,2.27,2.25,0.0,0.51,0.66,0.0,-0.25,0.0,0.19,4.07,0.25,0.26,4.25,3.15,0.03,0.97,0.16,0.04,1.13,0.72,3.34,0.92,0.03,0.0,1.04,0.13,0.0,0.5,6.0,0.0,0.0,0.6,5.0,0.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,0.5,2.0,0.0,0.0,1.0,1.0,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,102.13,1,3.98,1.03,-0.22,0.02,0.37,2.54,0.04,0.8,0.0,0.04,0.18,0.0,0.09,0.54,0.0,0.29,0.0,0.03,0.09,0.18,0.0,0.56,0.0,0.0,0.02,0.0,0.2,0.08,0.0,0.0,0.0,0.0,-0.44,0.22,0.0,2.0,1.98,0.0,0.45,0.58,0.0,-0.22,0.0,0.17,3.59,0.22,0.23,3.75,2.78,0.03,0.85,0.14,0.04,1.0,0.63,2.94,0.81,0.03,0.0,0.92,0.11,0.0
795544,W. Kamijo,RM,Sydney FC,0.45,0.02,3.0,0.01,0.05,0.18,0.0,0.07,0.02,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.0,0.25,0.0,0.01,0.44,0.0,0.0,0.02,0.0,1.0,2.0,0.08,0.09,0.28,0.16,0.27,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.38,0.0,0.0,0.0,0.02,0.0,0.0,0.31,36.0,0.0,0.0,0.0,1.0,0.31,35.0,0.38,8.0,0.33,9.0,0.26,19.0,0.3,23.0,0.44,9.0,0.0,1.0,0.0,2.0,0.18,17.0,0.33,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,1.0,4.0,94.65,1,0.43,0.02,2.85,0.01,0.05,0.17,0.0,0.07,0.02,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.95,0.24,0.0,0.01,0.42,0.0,0.0,0.02,0.0,0.95,1.9,0.08,0.09,0.27,0.15,0.26,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.36,0.0,0.0,0.0,0.02,0.0,0.0
799092,M. Sheridan,RCB,Wellington P FC,0.46,0.16,5.75,0.0,0.05,0.39,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.08,0.01,1.5,2.25,0.0,2.0,0.0,0.0,0.04,0.42,0.0,0.02,0.14,0.0,1.25,4.5,0.0,0.23,0.23,0.09,0.35,0.25,0.0,0.01,0.15,0.08,0.08,0.05,0.33,0.03,0.07,0.0,0.07,0.07,0.0,0.39,28.0,0.0,0.0,0.8,5.0,0.3,23.0,0.0,0.0,0.4,5.0,0.39,23.0,0.44,16.0,0.29,7.0,0.0,0.0,0.0,2.0,0.42,12.0,0.17,6.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,100.85,1,0.41,0.14,5.13,0.0,0.04,0.35,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.07,0.01,1.34,2.01,0.0,1.78,0.0,0.0,0.04,0.37,0.0,0.02,0.12,0.0,1.12,4.02,0.0,0.21,0.21,0.08,0.31,0.22,0.0,0.01,0.13,0.07,0.07,0.04,0.29,0.03,0.06,0.0,0.06,0.06,0.0
800322,J. Inserra,RB,Melbourne V FC,0.5,0.2,4.0,0.0,0.07,0.4,0.01,0.0,0.02,0.0,0.01,0.0,0.04,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.02,0.11,0.03,0.0,0.0,0.75,0.0,2.25,1.0,0.0,0.15,0.35,0.0,0.07,0.13,0.0,3.75,0.25,0.0,0.2,0.3,0.11,0.39,0.16,0.0,0.0,0.19,0.06,0.13,0.0,0.31,0.13,0.01,0.01,0.14,0.03,0.01,0.43,28.0,0.0,0.0,0.47,15.0,0.38,13.0,0.4,5.0,0.67,6.0,0.35,17.0,0.43,14.0,0.55,11.0,1.0,1.0,0.0,1.0,0.33,12.0,0.33,9.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.67,3.0,97.42,1,0.46,0.18,3.7,0.0,0.06,0.37,0.01,0.0,0.02,0.0,0.01,0.0,0.04,0.13,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.02,0.1,0.03,0.0,0.0,0.69,0.0,2.08,0.92,0.0,0.14,0.32,0.0,0.06,0.12,0.0,3.46,0.23,0.0,0.18,0.28,0.1,0.36,0.15,0.0,0.0,0.18,0.06,0.12,0.0,0.29,0.12,0.01,0.01,0.13,0.03,0.01
809070,E. Cox,GK,Adelaide United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,14.0,0.0,0.0,0.8,5.0,0.56,9.0,0.5,4.0,0.6,5.0,0.8,5.0,0.6,5.0,0.0,0.0,0.0,0.0,0.67,9.0,0.0,0.0,0.0,0.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809166,A. Lebib,RCB,Perth Glory,0.04,0.01,2.5,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.75,0.01,0.03,0.0,0.0,0.0,0.0,0.25,2.25,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.11,27.0,0.0,1.0,0.12,26.0,0.0,0.0,0.0,2.0,0.09,11.0,0.14,14.0,0.2,15.0,0.0,2.0,0.0,0.0,0.18,11.0,0.09,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.13,1,0.04,0.01,2.2,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.66,0.01,0.03,0.0,0.0,0.0,0.0,0.22,1.98,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
809759,P. Kikianis,LCB,Adelaide United,0.18,0.0,7.75,0.0,0.07,0.02,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.5,1.75,0.0,0.04,0.14,0.0,0.0,0.0,0.0,1.5,6.25,0.02,0.14,0.02,0.04,0.14,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,40.0,0.0,0.0,0.24,17.0,0.39,23.0,0.38,16.0,0.33,18.0,0.17,6.0,0.43,28.0,0.0,2.0,0.0,0.0,0.18,11.0,0.42,19.0,0.0,2.0,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,1,0.17,0.0,7.27,0.0,0.07,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,2.34,1.64,0.0,0.04,0.13,0.0,0.0,0.0,0.0,1.41,5.86,0.02,0.13,0.02,0.04,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
811820,K. Bos,LB,Melbourne V FC,1.57,0.41,1.75,0.01,0.18,1.23,0.02,0.0,0.03,0.07,0.04,0.0,0.07,0.3,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.07,0.0,0.01,0.19,0.12,0.0,0.0,1.0,0.0,0.25,0.5,0.47,0.6,0.5,0.12,0.18,0.11,0.75,0.75,0.25,1.24,0.31,0.01,0.23,1.33,0.23,0.32,0.09,0.0,0.06,0.35,0.03,0.96,0.16,0.15,0.01,0.27,0.13,0.0,0.15,36.5,0.12,8.0,0.16,22.0,0.15,6.5,0.11,26.0,0.26,9.5,0.0,1.0,0.16,18.0,0.17,15.0,0.5,2.0,0.0,1.0,0.23,15.5,0.07,14.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,2.0,0.0,2.0,196.24,2,0.72,0.19,0.8,0.0,0.08,0.56,0.01,0.0,0.01,0.03,0.02,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.09,0.06,0.0,0.0,0.46,0.0,0.11,0.23,0.22,0.28,0.23,0.06,0.08,0.05,0.34,0.34,0.11,0.57,0.14,0.0,0.11,0.61,0.11,0.15,0.04,0.0,0.03,0.16,0.01,0.44,0.07,0.07,0.0,0.12,0.06,0.0
923862,D. Peraic-Cullen,GK,CC Mariners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,13.0,0.0,0.0,0.44,9.0,0.25,4.0,0.25,4.0,0.67,6.0,0.0,3.0,0.5,8.0,1.0,1.0,0.0,0.0,0.17,6.0,0.0,0.0,0.0,0.0,0.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931987,H. Devenish-Meares,GK,Sydney FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,16.0,0.33,3.0,0.29,8.5,0.11,4.5,0.17,3.0,0.3,5.0,0.25,8.0,0.16,6.0,0.0,0.0,0.0,0.0,0.3,10.0,0.5,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.65,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
